State_a,State,City,Population,Violent_crime,Murder_manslaughter,Rape,Robbery,Aggravated_assault,Property_crime,Burglary,Larceny_theft,Motor_vehicle_theft,Arson,city_state,longitude,latitude
MICHIGAN,michigan,Zilwaukee,1629.00,1.00,0.00,0.00,0.00,1.00,9.00,1.00,7.00,1.00,0.00,"Zilwaukee,michigan",-83.9205291,43.4764138
MINNESOTA,minnesota,Albany,2599.00,4.00,0.00,2.00,0.00,2.00,28.00,2.00,25.00,1.00,0.00,"Albany,minnesota",-94.5700048,45.6299647
MINNESOTA,minnesota,Albert Lea,17867.00,35.00,0.00,3.00,0.00,32.00,447.00,52.00,381.00,14.00,2.00,"Albert Lea,minnesota",-93.3686555,43.6478006
MINNESOTA,minnesota,Alexandria,11716.00,35.00,1.00,8.00,1.00,25.00,363.00,45.00,301.00,17.00,0.00,"Alexandria,minnesota",-95.3776663,45.8848164
MINNESOTA,minnesota,Annandale,3317.00,0.00,0.00,0.00,0.00,0.00,24.00,1.00,23.00,0.00,0.00,"Annandale,minnesota",-94.1241667,45.2611111
MINNESOTA,minnesota,Anoka,17270.00,37.00,0.00,15.00,9.00,13.00,565.00,55.00,487.00,23.00,2.00,"Anoka,minnesota",-93.3871758,45.1977428
MINNESOTA,minnesota,Appleton,1368.00,2.00,0.00,1.00,0.00,1.00,39.00,7.00,32.00,0.00,0.00,"Appleton,minnesota",-96.0244443,45.1991667
MINNESOTA,minnesota,Apple Valley,50262.00,49.00,2.00,11.00,18.00,18.00,1163.00,106.00,1031.00,26.00,5.00,"Apple Valley,minnesota",-93.21772,44.7319094
MINNESOTA,minnesota,Arden Hills,9813.00,4.00,0.00,0.00,2.00,2.00,148.00,19.00,119.00,10.00,2.00,"Arden Hills,minnesota",-93.1566112,45.0502435
MINNESOTA,minnesota,Austin,24823.00,61.00,0.00,12.00,7.00,42.00,754.00,138.00,570.00,46.00,1.00,"Austin,minnesota",-92.9746367,43.6666296
MINNESOTA,minnesota,Avon,1414.00,1.00,0.00,0.00,0.00,1.00,23.00,10.00,12.00,1.00,0.00,"Avon,minnesota",-94.4516668,45.6091313
MINNESOTA,minnesota,Babbitt,1467.00,2.00,0.00,1.00,0.00,1.00,53.00,5.00,48.00,0.00,0.00,"Babbitt,minnesota",-91.9446025,47.7085278
MINNESOTA,minnesota,Baxter,7719.00,8.00,0.00,0.00,0.00,8.00,402.00,13.00,388.00,1.00,0.00,"Baxter,minnesota",-94.2686378,46.3483626
MINNESOTA,minnesota,Bayport,3649.00,0.00,0.00,0.00,0.00,0.00,19.00,1.00,18.00,0.00,0.00,"Bayport,minnesota",-92.7777989,45.0188878
MINNESOTA,minnesota,Becker,4622.00,5.00,0.00,0.00,0.00,5.00,39.00,6.00,32.00,1.00,1.00,"Becker,minnesota",-93.8765076,45.3936545
MINNESOTA,minnesota,Belgrade,752.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Belgrade,minnesota",-95.0044608,45.4530207
MINNESOTA,minnesota,Belle Plaine,6848.00,4.00,0.00,2.00,0.00,2.00,83.00,4.00,78.00,1.00,1.00,"Belle Plaine,minnesota",-93.7684042,44.6230409
MINNESOTA,minnesota,Bemidji,13805.00,44.00,0.00,13.00,3.00,28.00,1148.00,67.00,1050.00,31.00,1.00,"Bemidji,minnesota",-94.8858492,47.4875361
MINNESOTA,minnesota,Benson,3142.00,5.00,0.00,0.00,0.00,5.00,92.00,12.00,80.00,0.00,0.00,"Benson,minnesota",-95.6000349,45.3149603
MINNESOTA,minnesota,Big Lake,10296.00,17.00,0.00,0.00,2.00,15.00,107.00,21.00,83.00,3.00,1.00,"Big Lake,minnesota",-93.7335062,45.3331421
MINNESOTA,minnesota,Blackduck,795.00,1.00,0.00,0.00,0.00,1.00,15.00,1.00,14.00,0.00,0.00,"Blackduck,minnesota",-94.548579,47.7330101
MINNESOTA,minnesota,Blaine,60093.00,49.00,0.00,10.00,12.00,27.00,1717.00,148.00,1508.00,61.00,7.00,"Blaine,minnesota",-93.2349489,45.1607987
MINNESOTA,minnesota,Blooming Prairie,1962.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00,"Blooming Prairie,minnesota",-93.0488091,43.8666294
MINNESOTA,minnesota,Bloomington,87057.00,128.00,1.00,17.00,49.00,61.00,3283.00,193.00,2990.00,100.00,17.00,"Bloomington,minnesota",-93.2982799,44.840798
MINNESOTA,minnesota,Blue Earth,3264.00,1.00,0.00,0.00,0.00,1.00,36.00,7.00,26.00,3.00,1.00,"Blue Earth,minnesota",-94.1023906,43.6375818
MINNESOTA,minnesota,Brainerd,13493.00,55.00,0.00,16.00,5.00,34.00,750.00,105.00,622.00,23.00,17.00,"Brainerd,minnesota",-94.2020084,46.3526733
MINNESOTA,minnesota,Breckenridge,3388.00,5.00,0.00,1.00,0.00,4.00,54.00,11.00,43.00,0.00,0.00,"Breckenridge,minnesota",-96.5869443,46.2627778
MINNESOTA,minnesota,Brooklyn Center,30814.00,132.00,2.00,14.00,67.00,49.00,1720.00,207.00,1440.00,73.00,10.00,"Brooklyn Center,minnesota",-93.3327283,45.076076
MINNESOTA,minnesota,Brooklyn Park,78353.00,248.00,3.00,33.00,86.00,126.00,2456.00,421.00,1875.00,160.00,4.00,"Brooklyn Park,minnesota",-93.3563405,45.0941315
MINNESOTA,minnesota,Brownton,741.00,0.00,0.00,0.00,0.00,0.00,7.00,2.00,3.00,2.00,0.00,"Brownton,minnesota",-94.3525,44.7338888
MINNESOTA,minnesota,Buffalo,15802.00,21.00,0.00,9.00,2.00,10.00,337.00,31.00,297.00,9.00,0.00,"Buffalo,minnesota",-93.8747929,45.1717846
MINNESOTA,minnesota,Burnsville,61371.00,95.00,3.00,4.00,27.00,61.00,1872.00,216.00,1576.00,80.00,2.00,"Burnsville,minnesota",-93.2777226,44.7677424
MINNESOTA,minnesota,Caledonia,2807.00,7.00,0.00,1.00,0.00,6.00,2.00,1.00,0.00,1.00,0.00,"Caledonia,minnesota",-91.4968076,43.6346913
MINNESOTA,minnesota,Cambridge,8244.00,14.00,0.00,1.00,1.00,12.00,302.00,28.00,258.00,16.00,1.00,"Cambridge,minnesota",-93.2258999,45.5656755
MINNESOTA,minnesota,Canby,1729.00,0.00,0.00,0.00,0.00,0.00,17.00,4.00,13.00,0.00,,"Canby,minnesota",-96.2764335,44.7088525
MINNESOTA,minnesota,Cannon Falls,4080.00,5.00,0.00,1.00,2.00,2.00,115.00,15.00,96.00,4.00,0.00,"Cannon Falls,minnesota",-92.905484,44.5069113
MINNESOTA,minnesota,Centennial Lakes,10812.00,10.00,0.00,0.00,3.00,7.00,105.00,7.00,87.00,11.00,1.00,"Centennial Lakes,minnesota",-93.3260572,44.8669033
MINNESOTA,minnesota,Champlin,23881.00,20.00,0.00,6.00,3.00,11.00,379.00,40.00,333.00,6.00,0.00,"Champlin,minnesota",-93.3974537,45.1888539
MINNESOTA,minnesota,Chaska,24158.00,17.00,0.00,12.00,0.00,5.00,279.00,28.00,244.00,7.00,0.00,"Chaska,minnesota",-93.6018389,44.7893446
MINNESOTA,minnesota,Chisholm,5042.00,2.00,0.00,0.00,1.00,1.00,138.00,12.00,124.00,2.00,0.00,"Chisholm,minnesota",-92.883796,47.4890971
MINNESOTA,minnesota,Cloquet,12005.00,30.00,0.00,7.00,5.00,18.00,483.00,49.00,416.00,18.00,0.00,"Cloquet,minnesota",-92.4611825,46.7217735
MINNESOTA,minnesota,Cold Spring,5455.00,1.00,0.00,0.00,0.00,1.00,26.00,3.00,22.00,1.00,0.00,"Cold Spring,minnesota",-94.4277778,45.4536111
MINNESOTA,minnesota,Columbia Heights,19715.00,39.00,0.00,2.00,13.00,24.00,485.00,100.00,358.00,27.00,1.00,"Columbia Heights,minnesota",-93.2474098,45.0481968
MINNESOTA,minnesota,Coon Rapids,62056.00,94.00,0.00,31.00,15.00,48.00,1766.00,183.00,1530.00,53.00,9.00,"Coon Rapids,minnesota",-93.3030063,45.1732394
MINNESOTA,minnesota,Corcoran,5539.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Corcoran,minnesota",-93.5474577,45.0952417
MINNESOTA,minnesota,Cottage Grove,35339.00,25.00,0.00,5.00,11.00,9.00,683.00,82.00,578.00,23.00,4.00,"Cottage Grove,minnesota",-92.9438218,44.8277446
MINNESOTA,minnesota,Crookston,7827.00,13.00,0.00,5.00,0.00,8.00,83.00,16.00,56.00,11.00,0.00,"Crookston,minnesota",-96.6093911,47.7745617
MINNESOTA,minnesota,Crosby,2369.00,3.00,0.00,1.00,0.00,2.00,20.00,6.00,12.00,2.00,0.00,"Crosby,minnesota",-93.9577611,46.4821848
MINNESOTA,minnesota,Crystal,22642.00,30.00,0.00,5.00,17.00,8.00,520.00,61.00,424.00,35.00,3.00,"Crystal,minnesota",-93.3602286,45.0327425
MINNESOTA,minnesota,Dawson,1495.00,1.00,0.00,0.00,0.00,1.00,14.00,2.00,12.00,0.00,0.00,"Dawson,minnesota",-96.0545938,44.9309043
MINNESOTA,minnesota,Dayton,4885.00,1.00,0.00,1.00,0.00,0.00,76.00,16.00,50.00,10.00,0.00,"Dayton,minnesota",-93.5149576,45.243854
MINNESOTA,minnesota,Deephaven,3742.00,2.00,0.00,0.00,0.00,2.00,25.00,3.00,22.00,0.00,0.00,"Deephaven,minnesota",-93.5224552,44.9296853
MINNESOTA,minnesota,Detroit Lakes,8887.00,14.00,1.00,4.00,0.00,9.00,441.00,43.00,374.00,24.00,0.00,"Detroit Lakes,minnesota",-95.8453253,46.8171808
MINNESOTA,minnesota,Dilworth,4111.00,3.00,0.00,1.00,0.00,2.00,184.00,13.00,166.00,5.00,0.00,"Dilworth,minnesota",-96.6962754,46.8772685
MINNESOTA,minnesota,Duluth,86211.00,342.00,2.00,52.00,72.00,216.00,4283.00,643.00,3484.00,156.00,23.00,"Duluth,minnesota",-92.1004852,46.7866719
MINNESOTA,minnesota,Eagan,65052.00,37.00,0.00,2.00,14.00,21.00,1287.00,163.00,1087.00,37.00,5.00,"Eagan,minnesota",-93.1668858,44.8041322
MINNESOTA,minnesota,Eagle Lake,2573.00,4.00,0.00,0.00,2.00,2.00,28.00,7.00,20.00,1.00,0.00,"Eagle Lake,minnesota",-93.8813245,44.1639381
MINNESOTA,minnesota,East Grand Forks,8528.00,10.00,0.00,2.00,2.00,6.00,269.00,40.00,218.00,11.00,2.00,"East Grand Forks,minnesota",-97.009347,47.9311871
MINNESOTA,minnesota,Echo,269.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,"Echo,minnesota",-95.4158182,44.6177995
MINNESOTA,minnesota,Eden Prairie,62714.00,39.00,1.00,10.00,7.00,21.00,894.00,83.00,788.00,23.00,3.00,"Eden Prairie,minnesota",-93.470786,44.8546856
MINNESOTA,minnesota,Edina,49405.00,16.00,0.00,7.00,5.00,4.00,937.00,80.00,835.00,22.00,1.00,"Edina,minnesota",-93.3499489,44.8896866
MINNESOTA,minnesota,Elk River,23351.00,11.00,0.00,6.00,2.00,3.00,471.00,56.00,402.00,13.00,2.00,"Elk River,minnesota",-93.5691122,45.3377283
MINNESOTA,minnesota,Elmore,645.00,8.00,0.00,3.00,0.00,5.00,9.00,7.00,2.00,0.00,0.00,"Elmore,minnesota",-94.0880153,43.5049556
MINNESOTA,minnesota,Ely,3432.00,7.00,0.00,3.00,0.00,4.00,55.00,3.00,50.00,2.00,0.00,"Ely,minnesota",-91.8670873,47.9032372
MINNESOTA,minnesota,Eveleth,3691.00,11.00,0.00,2.00,0.00,9.00,135.00,28.00,94.00,13.00,1.00,"Eveleth,minnesota",-92.5399063,47.4624279
MINNESOTA,minnesota,Fairmont,10400.00,6.00,0.00,1.00,1.00,4.00,296.00,53.00,237.00,6.00,0.00,"Fairmont,minnesota",-94.4610832,43.6521775
MINNESOTA,minnesota,Falcon Heights,5483.00,6.00,0.00,0.00,2.00,4.00,108.00,17.00,86.00,5.00,0.00,"Falcon Heights,minnesota",-93.166333,44.9916323
MINNESOTA,minnesota,Faribault,23405.00,90.00,1.00,17.00,10.00,62.00,783.00,118.00,631.00,34.00,5.00,"Faribault,minnesota",-93.268827,44.2949636
MINNESOTA,minnesota,Farmington,22190.00,16.00,0.00,0.00,2.00,14.00,192.00,33.00,154.00,5.00,3.00,"Farmington,minnesota",-93.1435497,44.6402434
MINNESOTA,minnesota,Fergus Falls,13244.00,37.00,0.00,0.00,3.00,34.00,484.00,102.00,370.00,12.00,0.00,"Fergus Falls,minnesota",-96.0777887,46.2835212
MINNESOTA,minnesota,Floodwood,528.00,1.00,0.00,0.00,0.00,1.00,32.00,0.00,32.00,0.00,0.00,"Floodwood,minnesota",-92.9196483,46.9291095
MINNESOTA,minnesota,Forest Lake,19140.00,19.00,0.00,9.00,5.00,5.00,366.00,67.00,269.00,30.00,0.00,"Forest Lake,minnesota",-92.9852183,45.2788561
MINNESOTA,minnesota,Fridley,27775.00,77.00,0.00,14.00,18.00,45.00,1247.00,157.00,1018.00,72.00,3.00,"Fridley,minnesota",-93.2632821,45.0860765
MINNESOTA,minnesota,Gilbert,1794.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,0.00,"Gilbert,minnesota",-92.4649052,47.4888156
MINNESOTA,minnesota,Glencoe,5532.00,1.00,0.00,1.00,0.00,0.00,96.00,19.00,76.00,1.00,1.00,"Glencoe,minnesota",-94.1517524,44.7690437
MINNESOTA,minnesota,Glenwood,2518.00,3.00,0.00,1.00,0.00,2.00,53.00,6.00,47.00,0.00,0.00,"Glenwood,minnesota",-95.3900419,45.6502392
MINNESOTA,minnesota,Golden Valley,20904.00,16.00,0.00,4.00,5.00,7.00,451.00,59.00,378.00,14.00,4.00,"Golden Valley,minnesota",-93.3600034,44.9917149
MINNESOTA,minnesota,Goodview,3996.00,7.00,0.00,1.00,1.00,5.00,44.00,3.00,35.00,6.00,0.00,"Goodview,minnesota",-91.6957056,44.0624631
MINNESOTA,minnesota,Grand Rapids,10934.00,33.00,0.00,15.00,2.00,16.00,535.00,38.00,479.00,18.00,3.00,"Grand Rapids,minnesota",-93.5302142,47.2371658
MINNESOTA,minnesota,Granite Falls,2790.00,5.00,2.00,1.00,0.00,2.00,36.00,5.00,28.00,3.00,0.00,"Granite Falls,minnesota",-95.5455752,44.8099575
MINNESOTA,minnesota,Hallock,962.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Hallock,minnesota",-96.946447,48.7744263
MINNESOTA,minnesota,Hastings,22365.00,32.00,0.00,10.00,5.00,17.00,507.00,57.00,428.00,22.00,4.00,"Hastings,minnesota",-92.8513706,44.7443293
MINNESOTA,minnesota,Hermantown,9660.00,4.00,0.00,2.00,0.00,2.00,372.00,56.00,302.00,14.00,2.00,"Hermantown,minnesota",-92.2382464,46.8068852
MINNESOTA,minnesota,Hibbing,16267.00,4.00,0.00,0.00,0.00,4.00,6.00,1.00,5.00,0.00,0.00,"Hibbing,minnesota",-92.9376887,47.4271546
MINNESOTA,minnesota,Hokah,566.00,0.00,0.00,0.00,0.00,0.00,16.00,4.00,12.00,0.00,0.00,"Hokah,minnesota",-91.3465262,43.7594117
MINNESOTA,minnesota,Hopkins,18108.00,34.00,0.00,5.00,11.00,18.00,450.00,71.00,342.00,37.00,0.00,"Hopkins,minnesota",-93.4044187,44.9260794
MINNESOTA,minnesota,Houston,978.00,4.00,0.00,0.00,0.00,4.00,11.00,4.00,6.00,1.00,0.00,"Houston,minnesota",-91.5684764,43.7632995
MINNESOTA,minnesota,Hoyt Lakes,2002.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Hoyt Lakes,minnesota",-92.1385071,47.5196465
MINNESOTA,minnesota,Hutchinson,13857.00,35.00,0.00,9.00,0.00,26.00,384.00,27.00,348.00,9.00,0.00,"Hutchinson,minnesota",-94.3692926,44.8925483
MINNESOTA,minnesota,International Falls,6336.00,16.00,0.00,5.00,1.00,10.00,212.00,43.00,160.00,9.00,3.00,"International Falls,minnesota",-93.4040679,48.6023149
MINNESOTA,minnesota,Inver Grove Heights,34294.00,83.00,0.00,8.00,9.00,66.00,761.00,96.00,614.00,51.00,5.00,"Inver Grove Heights,minnesota",-93.0427153,44.8480218
MINNESOTA,minnesota,Isanti,5417.00,8.00,0.00,2.00,0.00,6.00,98.00,10.00,84.00,4.00,0.00,"Isanti,minnesota",-93.2476091,45.4894008
MINNESOTA,minnesota,Janesville,2267.00,0.00,0.00,0.00,0.00,0.00,17.00,4.00,12.00,1.00,0.00,"Janesville,minnesota",-93.7077397,44.1161857
MINNESOTA,minnesota,Jordan,5955.00,6.00,0.00,3.00,0.00,3.00,60.00,5.00,54.00,1.00,0.00,"Jordan,minnesota",-93.6294286,44.6711949
MINNESOTA,minnesota,Kasson,6023.00,2.00,0.00,2.00,0.00,0.00,45.00,9.00,33.00,3.00,0.00,"Kasson,minnesota",-92.7509042,44.0295675
MINNESOTA,minnesota,Kimball,761.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Kimball,minnesota",-94.2972055,45.3125517
MINNESOTA,minnesota,La Crescent,4802.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"La Crescent,minnesota",-91.3035514,43.8264695
MINNESOTA,minnesota,Lake City,4988.00,6.00,0.00,2.00,0.00,4.00,123.00,25.00,91.00,7.00,1.00,"Lake City,minnesota",-92.2666914,44.4492982
MINNESOTA,minnesota,Lake Crystal,2557.00,2.00,0.00,1.00,0.00,1.00,42.00,17.00,21.00,4.00,0.00,"Lake Crystal,minnesota",-94.2185569,44.1049223
MINNESOTA,minnesota,Lakefield,1686.00,3.00,0.00,1.00,0.00,2.00,18.00,5.00,13.00,0.00,0.00,"Lakefield,minnesota",-95.1716615,43.6774593
MINNESOTA,minnesota,Lakes Area,9302.00,11.00,0.00,3.00,1.00,7.00,136.00,18.00,107.00,11.00,0.00,"Lakes Area,minnesota",-95.3792711,45.8845467
MINNESOTA,minnesota,Lakeville,57758.00,15.00,0.00,1.00,5.00,9.00,724.00,110.00,594.00,20.00,0.00,"Lakeville,minnesota",-93.24272,44.6496868
MINNESOTA,minnesota,Lauderdale,2446.00,2.00,0.00,0.00,1.00,1.00,37.00,9.00,24.00,4.00,0.00,"Lauderdale,minnesota",-93.2057789,44.9985767
MINNESOTA,minnesota,Lester Prairie,1683.00,3.00,0.00,1.00,0.00,2.00,27.00,3.00,24.00,0.00,0.00,"Lester Prairie,minnesota",-94.0416389,44.8838514
MINNESOTA,minnesota,Le Sueur,4021.00,5.00,0.00,0.00,0.00,5.00,60.00,14.00,44.00,2.00,0.00,"Le Sueur,minnesota",-93.9113634,44.4598517
MINNESOTA,minnesota,Lewiston,1589.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,0.00,"Lewiston,minnesota",-91.8693205,43.9844072
MINNESOTA,minnesota,Lino Lakes,20910.00,15.00,0.00,2.00,0.00,13.00,172.00,27.00,140.00,5.00,1.00,"Lino Lakes,minnesota",-93.0888324,45.1602442
MINNESOTA,minnesota,Litchfield,6653.00,5.00,0.00,2.00,0.00,3.00,95.00,18.00,72.00,5.00,0.00,"Litchfield,minnesota",-94.5283333,45.1258332
MINNESOTA,minnesota,Little Canada,10083.00,23.00,0.00,4.00,5.00,14.00,246.00,66.00,143.00,37.00,10.00,"Little Canada,minnesota",-93.0877196,45.0269101
MINNESOTA,minnesota,Little Falls,8266.00,10.00,0.00,1.00,0.00,9.00,195.00,19.00,170.00,6.00,0.00,"Little Falls,minnesota",-94.3694444,45.9805556
MINNESOTA,minnesota,Long Prairie,3392.00,3.00,0.00,0.00,0.00,3.00,66.00,2.00,64.00,0.00,0.00,"Long Prairie,minnesota",-94.8655775,45.9746867
MINNESOTA,minnesota,Madison Lake,1059.00,1.00,0.00,0.00,0.00,1.00,22.00,4.00,16.00,2.00,0.00,"Madison Lake,minnesota",-93.815508,44.2044116
MINNESOTA,minnesota,Mankato,40360.00,107.00,1.00,18.00,31.00,57.00,1753.00,312.00,1395.00,46.00,5.00,"Mankato,minnesota",-93.9993996,44.1635775
MINNESOTA,minnesota,Maple Grove,65318.00,28.00,0.00,6.00,10.00,12.00,1087.00,113.00,944.00,30.00,4.00,"Maple Grove,minnesota",-93.4557877,45.0724642
MINNESOTA,minnesota,Mapleton,1766.00,0.00,0.00,0.00,0.00,0.00,19.00,4.00,14.00,1.00,0.00,"Mapleton,minnesota",-93.9560643,43.9288511
MINNESOTA,minnesota,Maplewood,39765.00,75.00,1.00,17.00,23.00,34.00,2295.00,283.00,1854.00,158.00,2.00,"Maplewood,minnesota",-92.9952153,44.9530215
MINNESOTA,minnesota,Marshall,13370.00,22.00,0.00,5.00,0.00,17.00,388.00,67.00,306.00,15.00,3.00,"Marshall,minnesota",-95.7911916,44.448423
MINNESOTA,minnesota,Medina,5093.00,5.00,0.00,3.00,0.00,2.00,87.00,8.00,74.00,5.00,0.00,"Medina,minnesota",-93.5824586,45.0352411
MINNESOTA,minnesota,Melrose,3603.00,2.00,0.00,1.00,1.00,0.00,24.00,7.00,15.00,2.00,0.00,"Melrose,minnesota",-94.8075152,45.6746873
MINNESOTA,minnesota,Mendota Heights,11158.00,9.00,0.00,1.00,2.00,6.00,285.00,33.00,249.00,3.00,1.00,"Mendota Heights,minnesota",-93.1382749,44.8835768
MINNESOTA,minnesota,Milaca,2882.00,1.00,0.00,1.00,0.00,0.00,52.00,0.00,51.00,1.00,0.00,"Milaca,minnesota",-93.6544079,45.755799
MINNESOTA,minnesota,Minneapolis,396206.00,4038.00,36.00,385.00,1856.00,1761.00,19358.00,4601.00,13182.00,1575.00,124.00,"Minneapolis,minnesota",-93.2650108,44.977753
MINNESOTA,minnesota,Minnetonka,51573.00,13.00,0.00,2.00,4.00,7.00,863.00,118.00,718.00,27.00,9.00,"Minnetonka,minnesota",-93.4687489,44.9211836
MINNESOTA,minnesota,Minnetrista,9119.00,3.00,0.00,0.00,0.00,3.00,56.00,13.00,43.00,0.00,0.00,"Minnetrista,minnesota",-93.7177406,44.938296
MINNESOTA,minnesota,Montevideo,5201.00,10.00,1.00,2.00,0.00,7.00,132.00,27.00,100.00,5.00,0.00,"Montevideo,minnesota",-95.7236136,44.9410447
MINNESOTA,minnesota,Montgomery,2926.00,8.00,0.00,1.00,0.00,7.00,77.00,11.00,64.00,2.00,2.00,"Montgomery,minnesota",-93.5813201,44.4383146
MINNESOTA,minnesota,Moorhead,39322.00,38.00,1.00,3.00,6.00,28.00,847.00,158.00,645.00,44.00,6.00,"Moorhead,minnesota",-96.7678039,46.8737648
MINNESOTA,minnesota,Moose Lake,2798.00,8.00,0.00,2.00,0.00,6.00,116.00,4.00,111.00,1.00,0.00,"Moose Lake,minnesota",-92.7666667,46.4513889
MINNESOTA,minnesota,Morris,5276.00,9.00,0.00,4.00,1.00,4.00,101.00,9.00,85.00,7.00,0.00,"Morris,minnesota",-95.9188889,45.5919444
MINNESOTA,minnesota,Mounds View,12486.00,23.00,1.00,5.00,2.00,15.00,348.00,46.00,283.00,19.00,7.00,"Mounds View,minnesota",-93.2085582,45.1049656
MINNESOTA,minnesota,Mountain Lake,2075.00,3.00,0.00,0.00,1.00,2.00,7.00,3.00,4.00,0.00,0.00,"Mountain Lake,minnesota",-94.9297089,43.938846
MINNESOTA,minnesota,New Brighton,21995.00,17.00,0.00,2.00,6.00,9.00,548.00,76.00,436.00,36.00,2.00,"New Brighton,minnesota",-93.2018908,45.0655212
MINNESOTA,minnesota,New Hope,20852.00,24.00,1.00,4.00,9.00,10.00,454.00,55.00,374.00,25.00,4.00,"New Hope,minnesota",-93.3866185,45.0380201
MINNESOTA,minnesota,Newport,3457.00,5.00,0.00,0.00,3.00,2.00,118.00,20.00,93.00,5.00,0.00,"Newport,minnesota",-92.9997691,44.8668528
MINNESOTA,minnesota,New Prague,7457.00,7.00,0.00,1.00,1.00,5.00,114.00,8.00,102.00,4.00,1.00,"New Prague,minnesota",-93.5760652,44.5432966
MINNESOTA,minnesota,New Richland,1209.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,"New Richland,minnesota",-93.4918842,43.8944047
MINNESOTA,minnesota,New Ulm,13185.00,15.00,0.00,4.00,0.00,11.00,185.00,41.00,131.00,13.00,0.00,"New Ulm,minnesota",-94.4593018,44.3144394
MINNESOTA,minnesota,North Branch,9966.00,13.00,0.00,1.00,1.00,11.00,339.00,47.00,282.00,10.00,4.00,"North Branch,minnesota",-92.9931054,45.5102135
MINNESOTA,minnesota,Northfield,20675.00,18.00,0.00,6.00,2.00,10.00,269.00,41.00,225.00,3.00,2.00,"Northfield,minnesota",-93.161604,44.4582983
MINNESOTA,minnesota,North Mankato,13357.00,22.00,0.00,4.00,2.00,16.00,270.00,65.00,188.00,17.00,2.00,"North Mankato,minnesota",-94.033845,44.1732996
MINNESOTA,minnesota,North Oaks,4608.00,1.00,0.00,0.00,0.00,1.00,39.00,11.00,24.00,4.00,1.00,"North Oaks,minnesota",-93.0905335,45.0914155
MINNESOTA,minnesota,North St. Paul,11767.00,5.00,0.00,1.00,2.00,2.00,251.00,39.00,191.00,21.00,0.00,"North St. Paul,minnesota",-92.9918828,45.0124657
MINNESOTA,minnesota,Oakdale,27820.00,55.00,1.00,18.00,8.00,28.00,1166.00,136.00,980.00,50.00,8.00,"Oakdale,minnesota",-92.9649361,44.9630216
MINNESOTA,minnesota,Oak Park Heights,4655.00,1.00,0.00,0.00,0.00,1.00,239.00,6.00,228.00,5.00,0.00,"Oak Park Heights,minnesota",-92.7929842,45.0313559
MINNESOTA,minnesota,Olivia,2418.00,2.00,0.00,0.00,0.00,2.00,69.00,12.00,56.00,1.00,1.00,"Olivia,minnesota",-94.9956593,44.7764314
MINNESOTA,minnesota,Orono,21190.00,4.00,1.00,0.00,0.00,3.00,246.00,44.00,197.00,5.00,0.00,"Orono,minnesota",-93.6044033,44.9713519
MINNESOTA,minnesota,Ortonville,1858.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,"Ortonville,minnesota",-96.4450624,45.3047822
MINNESOTA,minnesota,Osakis,1710.00,1.00,0.00,0.00,0.00,1.00,30.00,3.00,26.00,1.00,0.00,"Osakis,minnesota",-95.1522522,45.866908
MINNESOTA,minnesota,Osseo,2484.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Osseo,minnesota",-93.4024532,45.1194091
MINNESOTA,minnesota,Owatonna,25377.00,36.00,0.00,5.00,6.00,25.00,680.00,114.00,538.00,28.00,0.00,"Owatonna,minnesota",-93.2259349,44.0855572
MINNESOTA,minnesota,Park Rapids,3673.00,13.00,0.00,2.00,5.00,6.00,217.00,31.00,172.00,14.00,2.00,"Park Rapids,minnesota",-95.0586322,46.9221813
MINNESOTA,minnesota,Paynesville,2429.00,3.00,0.00,0.00,0.00,3.00,46.00,6.00,36.00,4.00,0.00,"Paynesville,minnesota",-94.7236488,45.3768459
MINNESOTA,minnesota,Plainview,3292.00,4.00,0.00,2.00,0.00,2.00,6.00,1.00,5.00,0.00,0.00,"Plainview,minnesota",-92.1715571,44.1649655
MINNESOTA,minnesota,Plymouth,73684.00,49.00,0.00,21.00,5.00,23.00,1141.00,186.00,903.00,52.00,6.00,"Plymouth,minnesota",-93.4555093,45.0105194
MINNESOTA,minnesota,Princeton,4653.00,8.00,0.00,1.00,0.00,7.00,160.00,8.00,150.00,2.00,0.00,"Princeton,minnesota",-93.5816278,45.569965
MINNESOTA,minnesota,Prior Lake,24056.00,20.00,0.00,5.00,3.00,12.00,442.00,62.00,365.00,15.00,3.00,"Prior Lake,minnesota",-93.4227274,44.7132969
